prediction,reference,f1,em,tokens_used,num_api_calls,error
"Dharmaraja College and Kingswood College (Note: These are actually schools in Sri Lanka, not countries, that compete in the annual Dharmaraja–Kingswood Cricket Encounter).",England and Australia,0.07692307692307691,0,9760,4,
As You Like It,As You Like It,1.0,1,4963,4,
Coal Creek War,Coal Creek War,1.0,1,4757,4,
Energy drink,energy drink,1.0,1,4344,4,
2005,2005,1.0,1,4260,4,
Kurt Russell,Kurt Russell,1.0,1,4323,4,
Dahlonega,Dahlonega,1.0,1,4871,4,
Southern Baptist Convention,The Ethics & Religious Liberty Commission,0.0,0,6123,4,
Physicist and astronaut,physicist and astronaut,1.0,1,4286,4,
,Envoy Richard 'Darkie’ Hutton,0.0,0,0,0,Critic failed: APITimeoutError: APITimeoutError('Request timed out.')
,the State of Georgia as part of the Georgia World Congress Center Authority,0.0,0,1566,1,Actor failed: APITimeoutError: Request timed out.
Two,two,1.0,1,4692,4,
Rob Quist,Robert Ernest Quist,0.4,0,8864,6,
,born in Austria-Hungary,0.0,0,1583,1,Actor failed: APITimeoutError: Request timed out.
"January 19, 1954","born January 19, 1954",0.8571428571428571,0,5726,4,
Battle of the Little Bighorn,Battle of the Little Bighorn,1.0,1,6934,5,
Film director,film director,1.0,1,4648,4,
Falkland Islands Dependencies Survey (FIDS),FIDS,0.33333333333333337,0,4569,4,
Vladislav Galkin,Vladislav Galkin,1.0,1,6433,5,
Gábor Király,Gábor Ferenc Király,0.8,0,10463,5,
,Celtic tribe,0.0,0,2378,1,Actor failed: APITimeoutError: Request timed out.
Mark Thompson,Mark John Thompson,0.8,0,4854,4,
,"It was released on September 1, 2017 on Vital Records.",0.0,0,3171,1,Actor failed: APITimeoutError: Request timed out.
Sexy Boy,Sexy Boy,1.0,1,6443,4,
,novelist,0.0,0,1417,1,Actor failed: APITimeoutError: Request timed out.
,Commack,0.0,0,2350,1,Actor failed: APITimeoutError: Request timed out.
King of New York,King of New York,1.0,1,4833,4,
The Patty Duke Show,"""The Patty Duke Show""",1.0,1,4406,4,
Rock,rock,1.0,1,5605,4,
Parliamentary privilege,the doctrine of Parliamentary privilege,0.5714285714285715,0,7265,5,
Sophia Amoruso,Sophia Christina Amoruso,0.8,0,4824,4,
SportAccord World Mind Games,SportAccord World Mind Games,1.0,1,5323,4,
1984,1984,1.0,1,5111,4,
Mitch Rapp,Mitch Rapp,1.0,1,4928,4,
Herbalife,Herbalife,1.0,1,6058,5,
Cartoon Network,Cartoon Network,1.0,1,4943,4,
Cinderella,Cinderella,1.0,1,7664,4,
Trivor,Trivor,1.0,1,6742,4,
,Stuart Sutcliffe,0.0,0,1914,1,Actor failed: APITimeoutError: Request timed out.
ETH Zurich,ETH Zurich,1.0,1,4917,4,
2004,2004,1.0,1,4247,4,
Yes,West,0.0,0,4770,4,
Carleton University,Carleton University,1.0,1,4960,4,
Castle Hill convict rebellion,Castle Hill convict rebellion,1.0,1,5177,4,
Pikotaro,Pikotaro,1.0,1,5387,4,
Plants,flowering plants,0.6666666666666666,0,5144,4,
IndiGo,IndiGo,1.0,1,6744,5,
,Center for Advanced Studies In Engineering,0.0,0,1814,1,Actor failed: APITimeoutError: Request timed out.
Northumbria,Northumbria,1.0,1,9985,5,
Indian,Indian,1.0,1,5705,4,
Henry Clay,Henry Clay,1.0,1,4910,4,
Yes,yes,1.0,1,5666,4,
"August 21, 1971","August 21, 1971",1.0,1,4654,4,
Wendy's,Wendy's,1.0,1,5036,4,
Eugen Bleuler,Eugen Bleuler,1.0,1,4958,4,
Christmas comedy,comedy,0.6666666666666666,0,4380,4,
Sprechgesang,Sprechgesang,1.0,1,5362,4,
Steve and Becky,Steve and Becky,1.0,1,4088,4,
The Tinsley Viaduct carries the A631 road (along with the M1 motorway) over the Don Valley in Sheffield.,England,0.0,0,4774,4,
Portugal. The Man,Portugal. The Man,1.0,1,4538,4,
Fire & Rescue NSW,Fire & Rescue NSW,1.0,1,5447,4,
Negasonic Teenage Warhead,Negasonic Teenage Warhead,1.0,1,4135,4,
She's Gotta Have It,She's Gotta Have It,1.0,1,5521,4,
DC Comics,DC Comics,1.0,1,4495,4,
Jimmy Eat World,Jimmy Eat World,1.0,1,4462,4,
17th Street Canal,17th Street Canal,1.0,1,4879,4,
William Calley,William Calley,1.0,1,5126,4,
Muammar Gaddafi,Muammar Gaddafi,1.0,1,4536,4,
Aircraft and rockets,jet,0.0,0,7212,4,
1907,1907,1.0,1,5116,4,
Switzerland,Switzerland,1.0,1,2003,2,
Steve McQueen,"Terence Steven ""Steve"" McQueen",0.6666666666666666,0,4887,4,
"Mission, Kansas","Mission, Kansas",1.0,1,5599,5,
